"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","gostou","n_reproducao","id_cliente"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,102.041307771469,-6.82925747554136,19.5702423684981,86.215141232994,264394,2016,FALSE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,102.1027512964,-5.66899543890579,65.0972298226222,0,177936,2019,FALSE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,154.408316702137,-6.36499052728438,60.3192944402916,0,191193,2021,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80.3998927509375,-7.0265491667637,74.1467909298442,0,220205,2005,TRUE,6,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,119.678200870875,-6.41198695772233,60.3467221577424,16.2011130805809,224919,2020,FALSE,3,"#ID4773"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,107.612594246372,-9.58071111697292,72.0796396019714,0,226197,1997,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53.3294735678954,-6.34524636863341,70.1588186037206,0,167874,2016,FALSE,3,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,123.728518069235,-11.0477023109936,59.3602819170714,0,57481,1911,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,114.692211227535,-6.69041363191409,81.0914601182942,0,253748,2008,TRUE,3,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,114.339702150198,-8.2689706469873,70.543938632004,18.9699646034426,158701,2018,FALSE,4,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,122.657955229777,-26.4744701142536,0,0,388409,1993,FALSE,4,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,124.432970967679,-10.8843127343239,36.3582120222393,0,354787,1964,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,100.075148002913,-9.57577906135925,71.4102461800984,0,155361,2015,FALSE,3,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,131.64248784931,-6.88947382296895,69.5503827719194,34.1885944789545,304167,1992,FALSE,2,"#ID4773"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,104.988425626688,-7.63164262138232,70.6638331981051,0,226378,2011,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,120.417682127651,-7.12629731624167,36.6061310257264,0,484981,1985,FALSE,3,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,99.918135490348,-7.0126990131978,72.2973444550349,15.3369574071321,144769,2017,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,155.495408582759,-6.31694573932616,61.8829998797347,0,148745,2019,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102.872594881986,-6.80116413305642,72.80106250673,0,201529,2015,FALSE,4,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,130.061418426784,-7.06689254886956,52.0296428440444,0,411084,1989,FALSE,2,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,110.029144131006,-7.83626353798534,64.7074909444333,0,284408,1996,TRUE,6,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,149.660334516078,-6.61438086769431,67.8160396833262,0,178642,2021,TRUE,4,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,103.903508576844,-12.4871241806511,75.439443336338,13.8920716669102,226241,1981,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,99.5093610183127,-19.0064415998888,0,0,340891,2017,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,85.3913612300376,-12.4906964812055,74.9934425074261,0,162837,2021,FALSE,3,"#ID4773"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,106.070876400806,-7.20459590761383,69.9026773002036,19.6841764091066,281704,2005,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,92.7156733466502,-6.90937498957153,19.0086759286814,89.1690684602675,281218,2011,FALSE,8,"#ID4773"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,133.447560534292,-8.26780250730246,72.361805743147,22.9612244384478,239098,2021,FALSE,5,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,93.3070853851858,-7.97800220922942,80.4374688004278,0,193901,2019,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,118.543606560241,-6.26748836179215,80.5165212103055,0,98068,1996,TRUE,5,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,91.9457031572506,-8.48226976058561,69.7754825950942,0,242472,2021,FALSE,4,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,91.7050328555072,-9.62172225065514,73.151548860482,0,148896,2019,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120.641171200664,-7.59127329477974,75.7948506007273,0,166527,2014,TRUE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,141.549053730148,-6.1179239038053,58.7282693220024,0,209296,2019,FALSE,2,"#ID4773"
"Nenhuma",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,119.612579846351,-9.97893394880159,30.7932516214592,0,287430,2005,TRUE,5,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,83.4254772507942,-6.8554721913509,64.6387556435027,0,241274,2020,FALSE,1,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,93.6167913714551,-5.72942330402351,73.3451918790426,0,219014,1992,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89.8781091763428,-8.69539795322416,67.8113543953184,0,148357,2015,TRUE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,107.919122889101,-6.07631227987524,18.9126846834158,70.6362126083373,230638,2012,FALSE,2,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,99.573440333584,-6.77389618575005,20.673195018009,53.3708907012987,217421,1996,FALSE,1,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,134.70340423201,-5.35171100017767,62.0375267110199,45.9620822398592,141587,1994,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,131.959447131825,-9.81166005946193,52.2062435856137,0,527968,1967,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,113.365161318572,-12.288727615147,76.6415206197547,0,247882,1973,TRUE,5,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,89.3617651014913,-14.9443995867312,79.1287918807624,0,212091,2021,FALSE,4,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,116.408340168485,-6.66469405886205,56.2869064536665,28.4769158396252,245673,2008,FALSE,5,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,93.1173973294328,-7.94830633944943,73.249592818939,0,218731,2020,FALSE,3,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,101.579608392,-9.76702011612664,85.9726237129483,0,313080,2003,FALSE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84.9316779805465,-5.42191207892091,80.3018196181686,0,126308,2018,FALSE,5,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,161.34239934155,-7.42788449541328,77.2648108062892,31.1351545357221,264257,2021,FALSE,1,"#ID4773"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,114.213585198184,-9.78625782032267,71.1380207420611,0,203329,2007,FALSE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,93.3400905527363,-9.30266343553143,73.1188781836859,0,176020,2014,TRUE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,63.5327335398958,-8.95955151707696,73.5522285381194,0,174654,2014,TRUE,4,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,145.599144157215,-13.0333171503357,61.2233749598393,0,348157,1974,FALSE,6,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77.0291168053255,-7.35843417922244,70.6805909067983,0,152753,2013,TRUE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,109.458189740358,-8.77292650711774,64.4576675714137,0,163670,2021,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,109.444509798391,-8.31314597183887,71.3585093818088,0,208331,2000,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,88.3173850559485,-6.67613213969904,74.0652830231735,0,138560,2021,FALSE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128.281009033442,-6.57176891620944,69.8874725453329,0,172124,2015,FALSE,5,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,122.524742283117,-15.932404716039,29.9690398056831,0,263190,1946,FALSE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,112.034711759549,-4.83107246424907,67.2877340365818,0,144809,2019,FALSE,4,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99.3483852518143,-7.67596951820097,77.5029220075778,0,203834,2014,FALSE,1,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,104.99753038903,-8.8821287111874,77.4005326784707,0,273687,1999,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,120.435642416249,-7.57311455787439,66.6734844423888,0,169403,2016,FALSE,2,"#ID4773"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,120.204032738689,-11.3456143733127,49.5031698949288,0,92159,1950,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,109.347545351702,-7.8986457806749,21.7077565762822,73.1983988502412,237179,1998,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,106.911802619293,-7.79051314096389,15.3304865819739,69.6119258599194,177639,2011,FALSE,5,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,151.011626632524,-4.7789364435631,59.0949995297911,0,221259,2021,FALSE,2,"#ID4773"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,96.1728949349985,-6.58461659212636,76.7519480766486,17.8377919637311,203910,1998,FALSE,1,"#ID4773"
"Nenhuma",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,127.122137999483,-11.3652548934147,26.7235204985124,0,191470,1966,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,119.943174967743,-9.4550480290275,39.1866669367985,0,667986,1956,FALSE,3,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,85.5048964957357,-8.455423762523,74.316093764303,43.7033415425692,184848,1989,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,134.221250417535,-8.32533897819642,76.5056653406835,0,165043,2016,FALSE,3,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,107.458796903606,-6.49929441240093,76.0901869755417,20.1503669821627,263875,1994,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,121.238918992959,-6.38980061453701,76.8255009512887,18.1057483368294,226266,2003,TRUE,5,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,121.684604668396,-7.82288265827687,72.3095763203063,20.2842501363592,219881,2015,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,94.8485064608146,-6.91624951515132,24.706841473104,79.9601289295393,199388,2006,TRUE,3,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,152.709868891205,-7.20660117289035,67.6750887717688,46.279489799091,320804,2001,FALSE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,108.770627633089,-8.46197647802295,57.0087281661373,0,182831,2020,FALSE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126.123870657405,-8.25515070902281,82.4043681125437,0,178958,2014,FALSE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,144.487016551431,-7.24771197738658,69.039918954615,22.1139581127344,171852,2021,FALSE,4,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,101.714033870469,-7.86636617481613,38.6560220484432,71.7446720984531,245474,2007,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,89.5913311813402,-6.86436227279368,64.9897950846646,0,243339,2017,FALSE,5,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,154.946964958212,-7.09605024366289,74.8656403556233,0,310684,1981,FALSE,1,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,83.299777853844,-6.514827277231,14.8030860954767,59.1821018508154,204667,2012,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,125.671763348129,-12.3058209053581,40.5938447982425,0,507378,1938,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,129.634371914141,-9.7816005078245,34.2356702870937,0,355016,1958,FALSE,5,"#ID4773"
"Nenhuma",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,128.762211522435,-6.6157208563395,81.739107733889,18.257214766977,228185,1998,FALSE,3,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,112.837400162993,-6.3024513326022,65.968968908885,0,344645,1987,FALSE,5,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,137.976452666244,-8.78949782442355,65.4140790785821,46.6288517058325,225864,1972,FALSE,4,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,107.118136126213,-23.8696871280872,0,0,382811,2011,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,81.2995899057035,-10.1248207913649,71.8696305014251,0,147644,2021,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,106.01880355756,-7.63289567907305,78.8843114876518,0,177539,2016,FALSE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,135.726200051962,-9.60533275721738,79.001996593346,0,243813,1953,FALSE,6,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,106.656320453492,-5.93432961823725,16.9492935874785,61.4245097901144,288406,1996,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,83.4246818263788,-5.7229756347052,72.3962406549277,0,163783,2019,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80.5532982755605,-2.40456355512505,82.788600179285,0,188877,1989,TRUE,7,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84.9495817917017,-8.21991311982959,74.711766271464,0,199328,2014,FALSE,4,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,97.7869281931184,-11.3208170024546,84.1568944011089,0,230591,2021,FALSE,1,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,85.5563013069582,-9.38947160816065,32.1609910217266,74.1479258579325,215915,2018,FALSE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,153.809721360983,-6.08163043952687,52.0995462218364,0,199632,2018,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,101.705734653296,-7.91505677407662,20.7419194002332,66.4339925722993,236996,2007,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,88.390068639319,-11.0284455175307,76.6667507201899,0,172207,2019,FALSE,1,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,109.71624521388,-7.36267554340276,78.6763523538809,0,189711,2010,FALSE,5,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,121.694677279431,-6.55880305158371,13.8907165710026,73.7617136680554,152524,2012,TRUE,4,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,77.3112555221882,-18.1230509032961,0,0,284924,2003,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,124.167174455452,-7.42256467073037,79.9586234934433,0,192434,2016,TRUE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,146.583689325738,-7.31948023436106,58.401947872501,0,160452,2019,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,99.9464264027122,-7.96144946357695,78.829794585906,0,200104,1978,TRUE,6,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,104.16951793131,-6.40859132523298,8.07023752033107,65.2620533323546,242662,2010,FALSE,1,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,87.6735066809003,-8.6836420076773,22.9980588369894,65.446080491359,232326,2005,FALSE,7,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,116.096082786554,-5.61018476784746,60.5652953566203,0,208501,2018,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,85.1243669048429,-12.4781793788829,84.0811860704019,0,180122,2021,TRUE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,121.71749986498,-9.05751056275924,66.9246263051227,33.5513829907863,175027,1982,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98.8014471545804,-4.20031446915774,71.4746200919203,0,186829,2016,TRUE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82.2683730893198,-7.66282212076759,73.0147698053147,0,164049,2015,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,121.860541331983,-11.1376692577257,74.8920083419402,0,227210,2005,TRUE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80.2164921594608,-5.23030185675114,81.7999144090201,0,211706,2016,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,99.5933650315766,-10.7342834524482,72.9507075043005,0,222800,2021,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,90.7948762288406,-11.1420717216283,74.729854970466,0,267259,2004,TRUE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,104.291521677097,-7.2530278292586,76.1566479081781,0,212497,2001,TRUE,6,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,131.045657003984,-7.31193386811409,83.153732130317,0,303816,1998,TRUE,3,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,114.775485921901,-13.6950592725663,79.1123293017545,0,264650,1994,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,88.1608299325026,-6.80064992637547,12.6472222670576,68.4221820327029,261444,2018,FALSE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,115.766559647458,-7.34826443511094,71.263607092421,0,200054,2006,FALSE,7,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,95.2912159204472,-8.07739726416388,74.3796476325335,0,217399,2018,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,84.4019107639079,-11.4302624065104,70.3327438843569,0,189822,2017,TRUE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,104.685523306119,-5.64261484550027,15.0074385028104,74.5533915161459,207590,2011,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,88.0616210691707,-9.26586599541499,76.8672066624536,0,158506,2021,FALSE,6,"#ID4773"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,111.772112620724,-6.40751091409852,75.9838178457401,0,250592,2015,FALSE,3,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,149.945560980712,-7.53098986727751,71.5150017740659,0,206324,1988,FALSE,4,"#ID4773"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,141.064921993939,-7.52362139870676,73.3765066578336,16.3372055675489,211836,2005,TRUE,4,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,116.677789247034,-6.51264470711325,82.4747514519645,0,254623,2009,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,120.471779513286,-10.9534415948825,23.7918752311214,0,303185,1955,FALSE,4,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,88.7744163343005,-7.47601600971633,23.0061326652334,80.512610635198,172597,1994,FALSE,5,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,75.552564936307,-4.89127986211366,28.6804939120202,69.4799429777343,186090,2004,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,90.739424997457,-7.22606277817818,20.6022230901424,61.867934789273,246227,2001,FALSE,3,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,132.080217798832,-8.81486930684695,72.0991234787986,17.7243458767409,259981,1996,FALSE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,109.216482713833,-7.14327581043443,18.5358881061457,51.6734174267859,287316,2015,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,94.5939312937432,-7.58743928681878,17.1086890156252,71.2422944548,142465,2001,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,122.412761936254,-8.47077465223962,76.2192640019696,19.614599122867,330653,2001,TRUE,6,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,122.616281408727,-11.1385821595839,76.5752911545632,0,310766,1998,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,113.758071337487,-14.9565564507484,0,0,133498,2021,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,109.44685712509,-7.35174396408549,27.419858278528,47.9917538176513,289724,2002,FALSE,2,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,108.974464853954,-6.64480877191943,54.7254224417645,0,147750,2021,FALSE,3,"#ID4773"
